"No.","Time","Source","Destination","Protocol","Length","Info"
"16093","2464.980243759","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16094","2464.980554546","192.168.8.181","142.250.185.10","TCP","94","[TCP Dup ACK 16090#2] 34760  >  443 [ACK] Seq=1341 Ack=2544069 Win=1064064 Len=0 TSval=2611255920 TSecr=4110104934 SLE=2567665 SRE=2569053 SLE=2563501 SRE=2566277 SLE=2545457 SRE=2562113"
"16095","2464.980243785","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2544069 Ack=1341 Win=68864 Len=1388 TSval=4110104980 TSecr=2611255719"
"16096","2464.980640559","192.168.8.181","142.250.185.10","TCP","86","34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1062016 Len=0 TSval=2611255920 TSecr=4110104980 SLE=2567665 SRE=2569053 SLE=2563501 SRE=2566277"
"16097","2464.980243812","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16098","2464.980710647","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16096#1] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1062016 Len=0 TSval=2611255920 TSecr=4110104980 SLE=2567665 SRE=2570441 SLE=2563501 SRE=2566277"
"16099","2464.980243843","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16100","2464.980787153","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16096#2] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1062016 Len=0 TSval=2611255920 TSecr=4110104980 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16101","2464.980243871","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16102","2464.980858488","192.168.8.181","142.250.185.10","TCP","94","[TCP Dup ACK 16096#3] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1062016 Len=0 TSval=2611255920 TSecr=4110104980 SLE=2573217 SRE=2574605 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16103","2464.980243897","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16104","2464.981718993","192.168.8.181","142.250.185.10","TCP","94","[TCP Dup ACK 16096#4] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1062016 Len=0 TSval=2611255921 TSecr=4110104980 SLE=2573217 SRE=2575993 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16105","2465.020055629","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16106","2465.020092967","192.168.8.181","142.250.185.10","TCP","94","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1082112 Len=0 TSval=2611255960 TSecr=4110104980 SLE=2573217 SRE=2577381 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16107","2465.020055676","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16108","2465.020196668","192.168.8.181","142.250.185.10","TCP","94","[TCP Dup ACK 16096#5] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1082112 Len=0 TSval=2611255960 TSecr=4110104980 SLE=2573217 SRE=2578769 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16109","2465.049744279","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16110","2465.049790535","192.168.8.181","142.250.185.10","TCP","94","[TCP Dup ACK 16096#6] 34760  >  443 [ACK] Seq=1341 Ack=2562113 Win=1082112 Len=0 TSval=2611255989 TSecr=4110104980 SLE=2573217 SRE=2580157 SLE=2567665 SRE=2571829 SLE=2563501 SRE=2566277"
"16111","2465.049744329","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2562113 Ack=1341 Win=68864 Len=1388 TSval=4110105135 TSecr=2611255789"
"16112","2465.050082973","192.168.8.181","142.250.185.10","TCP","86","34760  >  443 [ACK] Seq=1341 Ack=2566277 Win=1079040 Len=0 TSval=2611255989 TSecr=4110105135 SLE=2573217 SRE=2580157 SLE=2567665 SRE=2571829"
"16113","2465.130429933","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16114","2465.130512233","192.168.8.181","142.250.185.10","TCP","86","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2566277 Win=1081088 Len=0 TSval=2611256070 TSecr=4110105135 SLE=2573217 SRE=2581545 SLE=2567665 SRE=2571829"
"16115","2465.130429993","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16116","2465.130737161","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16112#1] 34760  >  443 [ACK] Seq=1341 Ack=2566277 Win=1081088 Len=0 TSval=2611256070 TSecr=4110105135 SLE=2573217 SRE=2582933 SLE=2567665 SRE=2571829"
"16117","2465.179641174","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16118","2465.179681572","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16112#2] 34760  >  443 [ACK] Seq=1341 Ack=2566277 Win=1081088 Len=0 TSval=2611256119 TSecr=4110105135 SLE=2573217 SRE=2584321 SLE=2567665 SRE=2571829"
"16119","2465.179641235","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16120","2465.179984421","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16112#3] 34760  >  443 [ACK] Seq=1341 Ack=2566277 Win=1081088 Len=0 TSval=2611256119 TSecr=4110105135 SLE=2573217 SRE=2585709 SLE=2567665 SRE=2571829"
"16121","2465.179641268","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2566277 Ack=1341 Win=68864 Len=1388 TSval=4110105238 TSecr=2611255920"
"16122","2465.180103374","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=2571829 Win=1076992 Len=0 TSval=2611256120 TSecr=4110105238 SLE=2573217 SRE=2585709"
"16123","2465.179641299","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2571829 Ack=1341 Win=68864 Len=1388 TSval=4110105265 TSecr=2611255960"
"16124","2465.180209146","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1076480 Len=0 TSval=2611256120 TSecr=4110105265"
"16125","2465.209855962","142.250.185.10","192.168.8.181","TCP","1454","[TCP Previous segment not captured] 443  >  34760 [ACK] Seq=2587097 Ack=1341 Win=68864 Len=1388 TSval=4110105279 TSecr=2611255989"
"16126","2465.209899060","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1089664 Len=0 TSval=2611256149 TSecr=4110105265 SLE=2587097 SRE=2588485"
"16127","2465.209856002","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16128","2465.209997106","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16124#1] 34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1089664 Len=0 TSval=2611256149 TSecr=4110105265 SLE=2587097 SRE=2589873"
"16129","2465.229475434","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16130","2465.229515642","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16124#2] 34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1089664 Len=0 TSval=2611256169 TSecr=4110105265 SLE=2587097 SRE=2591261"
"16131","2465.350298352","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16132","2465.350298394","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16133","2465.350298419","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16134","2465.350298445","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16135","2465.350298471","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16136","2465.350298495","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16137","2465.350298521","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16138","2465.352093369","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16124#3] 34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1089664 Len=0 TSval=2611256290 TSecr=4110105265 SLE=2600977 SRE=2602365 SLE=2587097 SRE=2599589"
"16139","2465.369717010","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16140","2465.369717061","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16141","2465.371627191","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16124#4] 34760  >  443 [ACK] Seq=1341 Ack=2585709 Win=1089664 Len=0 TSval=2611256309 TSecr=4110105265 SLE=2600977 SRE=2605141 SLE=2587097 SRE=2599589"
"16142","2465.470123187","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2585709 Ack=1341 Win=68864 Len=1388 TSval=4110105456 TSecr=2611256169"
"16143","2465.470176258","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=2599589 Win=1077632 Len=0 TSval=2611256410 TSecr=4110105456 SLE=2600977 SRE=2605141"
"16144","2465.470123227","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16145","2465.470266517","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16143#1] 34760  >  443 [ACK] Seq=1341 Ack=2599589 Win=1077632 Len=0 TSval=2611256410 TSecr=4110105456 SLE=2600977 SRE=2606529"
"16146","2465.470123251","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16147","2465.470336079","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16143#2] 34760  >  443 [ACK] Seq=1341 Ack=2599589 Win=1077632 Len=0 TSval=2611256410 TSecr=4110105456 SLE=2600977 SRE=2607917"
"16148","2465.489688050","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Fast Retransmission] , Continuation Data"
"16149","2465.489740357","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2607917 Win=1084672 Len=0 TSval=2611256429 TSecr=4110105560"
"16150","2465.649505125","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16151","2465.649544506","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2607917 Win=1089664 Len=0 TSval=2611256589 TSecr=4110105560 SLE=2609305 SRE=2610693"
"16152","2465.649505173","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16153","2465.649670573","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16149#1] 34760  >  443 [ACK] Seq=1341 Ack=2607917 Win=1089664 Len=0 TSval=2611256589 TSecr=4110105560 SLE=2612081 SRE=2613469 SLE=2609305 SRE=2610693"
"16154","2465.649505199","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16155","2465.649749452","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16149#2] 34760  >  443 [ACK] Seq=1341 Ack=2607917 Win=1089664 Len=0 TSval=2611256589 TSecr=4110105560 SLE=2612081 SRE=2614857 SLE=2609305 SRE=2610693"
"16156","2465.660255993","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16157","2465.660256037","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16158","2465.660256069","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16159","2465.660256096","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16160","2465.660256122","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16161","2465.661785228","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16149#3] 34760  >  443 [ACK] Seq=1341 Ack=2607917 Win=1089664 Len=0 TSval=2611256600 TSecr=4110105560 SLE=2612081 SRE=2621797 SLE=2609305 SRE=2610693"
"16162","2465.829900852","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16163","2465.829900949","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2607917 Ack=1341 Win=68864 Len=1388 TSval=4110105798 TSecr=2611256589"
"16164","2465.830123151","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=2610693 Win=1086976 Len=0 TSval=2611256769 TSecr=4110105798 SLE=2612081 SRE=2623185"
"16165","2465.829900979","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2610693 Ack=1341 Win=68864 Len=1388 TSval=4110105838 TSecr=2611256589"
"16166","2465.830381487","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1079552 Len=0 TSval=2611256770 TSecr=4110105838"
"16167","2465.829901006","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16168","2465.830566188","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16166#1] 34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1079552 Len=0 TSval=2611256770 TSecr=4110105838 SLE=2625961 SRE=2627349"
"16169","2465.829901036","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16170","2465.830674049","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16166#2] 34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1079552 Len=0 TSval=2611256770 TSecr=4110105838 SLE=2625961 SRE=2628737"
"16171","2465.850274636","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16172","2465.850310616","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1087488 Len=0 TSval=2611256790 TSecr=4110105838 SLE=2625961 SRE=2630125"
"16173","2465.850274686","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16174","2465.851689573","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16166#3] 34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1087488 Len=0 TSval=2611256790 TSecr=4110105838 SLE=2625961 SRE=2631513"
"16175","2465.912729434","192.168.8.181","172.217.17.4","TLSv1.2","215","Application Data"
"16176","2465.913057851","192.168.8.181","172.217.17.4","TLSv1.2","97","Application Data"
"16177","2465.914817572","192.168.8.181","172.217.17.4","TLSv1.2","213","Application Data"
"16178","2465.915316899","192.168.8.181","172.217.17.4","TLSv1.2","97","Application Data"
"16179","2466.247955668","192.168.8.181","172.217.17.4","TCP","97","[TCP Retransmission] 43852  >  443 [PSH, ACK] Seq=5843 Ack=394208 Win=156672 Len=31 TSval=2115478923 TSecr=3710436002"
"16180","2466.300374704","172.217.17.4","192.168.8.181","TCP","66","443  >  43852 [ACK] Seq=394208 Ack=5665 Win=87040 Len=0 TSval=3710437937 TSecr=2115478588"
"16181","2466.300374761","172.217.17.4","192.168.8.181","TCP","66","443  >  43852 [ACK] Seq=394208 Ack=5696 Win=87040 Len=0 TSval=3710437942 TSecr=2115478589"
"16182","2466.300374787","172.217.17.4","192.168.8.181","TCP","66","443  >  43852 [ACK] Seq=394208 Ack=5843 Win=88064 Len=0 TSval=3710437947 TSecr=2115478590"
"16183","2466.300374815","172.217.17.4","192.168.8.181","TCP","66","443  >  43852 [ACK] Seq=394208 Ack=5874 Win=88064 Len=0 TSval=3710437952 TSecr=2115478591"
"16184","2466.300374839","172.217.17.4","192.168.8.181","TLSv1.2","129","Application Data"
"16185","2466.300374865","172.217.17.4","192.168.8.181","TLSv1.2","105","[TCP Previous segment not captured] , Application Data"
"16186","2466.300479075","192.168.8.181","172.217.17.4","TCP","78","43852  >  443 [ACK] Seq=5874 Ack=394271 Win=156672 Len=0 TSval=2115478976 TSecr=3710437959 SLE=394302 SRE=394341"
"16187","2466.300374890","172.217.17.4","192.168.8.181","TLSv1.2","129","Application Data"
"16188","2466.300956587","192.168.8.181","172.217.17.4","TCP","78","[TCP Dup ACK 16186#1] 43852  >  443 [ACK] Seq=5874 Ack=394271 Win=156672 Len=0 TSval=2115478976 TSecr=3710437959 SLE=394302 SRE=394404"
"16189","2466.300374914","172.217.17.4","192.168.8.181","TLSv1.2","97","Application Data"
"16190","2466.301073228","192.168.8.181","172.217.17.4","TCP","78","[TCP Dup ACK 16186#2] 43852  >  443 [ACK] Seq=5874 Ack=394271 Win=156672 Len=0 TSval=2115478977 TSecr=3710437959 SLE=394302 SRE=394435"
"16191","2466.303114237","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16192","2466.303114308","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16193","2466.303114354","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16194","2466.303114398","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16195","2466.303114445","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2624573 Ack=1341 Win=68864 Len=1388 TSval=4110106039 TSecr=2611256770"
"16196","2466.303114490","142.250.185.10","192.168.8.181","TLSv1.3","1454","[TCP Previous segment not captured] , Continuation Data"
"16197","2466.303114537","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16198","2466.304529034","192.168.8.181","142.250.185.10","TCP","86","[TCP Dup ACK 16166#4] 34760  >  443 [ACK] Seq=1341 Ack=2623185 Win=1087488 Len=0 TSval=2611257243 TSecr=4110105838 SLE=2638453 SRE=2641229 SLE=2624573 SRE=2637065"
"16199","2466.310282419","172.217.17.4","192.168.8.181","TCP","97","[TCP Retransmission] 443  >  43852 [PSH, ACK] Seq=394404 Ack=5874 Win=88064 Len=31 TSval=3710438182 TSecr=2115478591"
"16200","2466.310282541","172.217.17.4","192.168.8.181","TCP","78","[TCP Dup ACK 16183#1] 443  >  43852 [ACK] Seq=394435 Ack=5874 Win=88064 Len=0 TSval=3710438267 TSecr=2115478923 SLE=5843 SRE=5874"
"16201","2466.312440154","192.168.8.181","172.217.17.4","TCP","78","[TCP Dup ACK 16186#3] 43852  >  443 [ACK] Seq=5874 Ack=394271 Win=156672 Len=0 TSval=2115478986 TSecr=3710437959 SLE=394302 SRE=394435"
"16202","2466.390111851","172.217.17.4","192.168.8.181","TCP","97","[TCP Out-Of-Order] 443  >  43852 [PSH, ACK] Seq=394271 Ack=5874 Win=88064 Len=31 TSval=3710438337 TSecr=2115478977"
"16203","2466.390174205","192.168.8.181","172.217.17.4","TCP","66","43852  >  443 [ACK] Seq=5874 Ack=394435 Win=156544 Len=0 TSval=2115479066 TSecr=3710438337"
"16204","2466.390111987","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2623185 Ack=1341 Win=68864 Len=1388 TSval=4110106460 TSecr=2611257243"
"16205","2466.390337853","192.168.8.181","142.250.185.10","TCP","78","34760  >  443 [ACK] Seq=1341 Ack=2637065 Win=1078656 Len=0 TSval=2611257330 TSecr=4110106460 SLE=2638453 SRE=2641229"
"16206","2466.391581997","192.168.8.181","172.217.17.4","TLSv1.2","105","Application Data"
"16207","2466.540701473","172.217.17.4","192.168.8.181","TCP","66","443  >  43852 [ACK] Seq=394435 Ack=5913 Win=88064 Len=0 TSval=3710438412 TSecr=2115479067"
"16208","2466.540701522","172.217.17.4","192.168.8.181","TCP","66","[TCP Dup ACK 16207#1] 443  >  43852 [ACK] Seq=394435 Ack=5913 Win=88064 Len=0 TSval=3710438417 TSecr=2115479067"
"16209","2466.540701557","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=2641229 Ack=1341 Win=68864 Len=1388 TSval=4110106470 TSecr=2611257243"
"16210","2466.540743901","192.168.8.181","142.250.185.10","TCP","78","[TCP Window Update] 34760  >  443 [ACK] Seq=1341 Ack=2637065 Win=1087488 Len=0 TSval=2611257480 TSecr=4110106460 SLE=2638453 SRE=2642617"
"16211","2466.540701583","142.250.185.10","192.168.8.181","TCP","1454","443  >  34760 [ACK] Seq=2642617 Ack=1341 Win=68864 Len=1388 TSval=4110106490 TSecr=2611257243"
"16212","2466.540847822","192.168.8.181","142.250.185.10","TCP","78","[TCP Dup ACK 16205#1] 34760  >  443 [ACK] Seq=1341 Ack=2637065 Win=1087488 Len=0 TSval=2611257480 TSecr=4110106460 SLE=2638453 SRE=2644005"
"16213","2466.540701609","142.250.185.10","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  34760 [ACK] Seq=2637065 Ack=1341 Win=68864 Len=1388 TSval=4110106510 TSecr=2611257243"
"16214","2466.540930640","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2644005 Win=1085440 Len=0 TSval=2611257480 TSecr=4110106510"
"16215","2466.540701635","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16216","2466.541020833","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2645393 Win=1084288 Len=0 TSval=2611257480 TSecr=4110106529"
"16217","2466.540701661","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16218","2466.541096844","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2646781 Win=1083264 Len=0 TSval=2611257481 TSecr=4110106549"
"16219","2466.540701686","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16220","2466.541171664","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2648169 Win=1082112 Len=0 TSval=2611257481 TSecr=4110106569"
"16221","2466.541542821","142.250.185.10","192.168.8.181","TLSv1.3","1454","Continuation Data"
"16222","2466.541553580","192.168.8.181","142.250.185.10","TCP","66","34760  >  443 [ACK] Seq=1341 Ack=2649557 Win=1081088 Len=0 TSval=2611257481 TSecr=4110106589"
